,genes,in_group_fraction,out_group_fraction,in_out_group_ratio,in_group_mean_exp,out_group_mean_exp,fold_change,pvals_adj,target_dmain,neighbors
61,IGFBP7,0.8867924528301887,0.8333333333333334,1.0641509433962264,1.5346773862838745,1.0564991235733032,1.6131329536437988,8.056092021865994e-09,1.0,[0]
69,PTN,0.8679245283018868,0.8555555555555555,1.0144572408723354,1.838983416557312,1.2569098472595215,1.7897456884384155,1.3761351035495267e-08,1.0,[0]
68,AHNAK,0.8679245283018868,0.8333333333333334,1.0415094339622641,1.4827936887741089,1.0133466720581055,1.5991095304489136,1.1304899586684575e-08,1.0,[0]
47,SOX10,0.8679245283018868,0.7222222222222222,1.2017416545718433,1.2337795495986938,0.7659251093864441,1.5965648889541626,4.123130014848504e-09,1.0,[0]
19,TMEM132B,0.8679245283018868,0.5888888888888889,1.4738341046635814,1.2224245071411133,0.5674667358398438,1.9250611066818237,2.5566818241466477e-10,1.0,[0]
6,IGFBP4,0.8679245283018868,0.4111111111111111,2.11116777154513,1.3044860363006592,0.4054068326950073,2.457339286804199,4.9293758360155054e-12,1.0,[0]
26,IFITM3,0.8679245283018868,0.6666666666666666,1.3018867924528303,1.1687819957733154,0.6204860806465149,1.7303019762039185,4.013975193135972e-10,1.0,[0]
14,SH3PXD2A,0.8679245283018868,0.5555555555555556,1.562264150943396,1.3060033321380615,0.5273863077163696,2.178457260131836,8.852931573208224e-11,1.0,[0]
21,HMGCS2,0.8679245283018868,0.6888888888888889,1.2598904443091905,1.4546282291412354,0.6610226035118103,2.211355447769165,3.434049485146459e-10,1.0,[0]
73,WLS,0.8679245283018868,0.8,1.0849056603773584,1.4593106508255005,1.0086486339569092,1.5693507194519043,1.63360527646022e-08,1.0,[0]
36,ASPA,0.8490566037735849,0.5888888888888889,1.4417942328230686,1.1957927942276,0.6260238885879517,1.7678583860397339,1.6563308489385776e-09,1.0,[0]
31,BGN,0.8490566037735849,0.6111111111111112,1.3893653516295026,1.2953730821609497,0.6819736957550049,1.8466984033584595,1.0279346145087093e-09,1.0,[0]
44,TSPAN15,0.8301886792452831,0.5666666666666667,1.46503884572697,1.0814017057418823,0.5856649279594421,1.6417073011398315,3.910113353318589e-09,1.0,[0]
46,DCN,0.8301886792452831,0.5888888888888889,1.409754360982556,1.3764135837554932,0.6923297047615051,1.9819552898406982,4.0616430029382834e-09,1.0,[0]
10,FOXD3,0.8301886792452831,0.36666666666666664,2.264150943396227,1.195319652557373,0.366353839635849,2.2909481525421143,2.987681747446493e-11,1.0,[0]
49,HEY2,0.8113207547169812,0.7,1.1590296495956875,1.2851673364639282,0.7420905232429504,1.72129487991333,4.123130014848504e-09,1.0,[0]
12,CCND2,0.8113207547169812,0.4,2.0283018867924527,1.2481763362884521,0.4010891914367676,2.3328418731689453,6.175517978323918e-11,1.0,[0]
36,BAIAP2,1.0,0.9259259259259259,1.08,2.705160617828369,1.640394926071167,2.9001593589782715,0.012256040690349227,2.0,"[3, 4, 0]"
53,FAM163B,1.0,0.9938271604938271,1.0062111801242237,2.7454612255096436,1.8322135210037231,2.492403984069824,0.03033689909036346,2.0,"[3, 4, 0]"
49,PTPRO,1.0,0.9938271604938271,1.0062111801242237,2.9010913372039795,2.0928750038146973,2.2439019680023193,0.026969792865410423,2.0,"[3, 4, 0]"
54,PSD,1.0,0.9938271604938271,1.0062111801242237,2.7368085384368896,1.9465054273605347,2.20406436920166,0.0306371384654267,2.0,"[3, 4, 0]"
57,SYN1,1.0,0.9814814814814815,1.0188679245283019,2.981916904449463,2.1163218021392822,2.376420021057129,0.031899194313083364,2.0,"[3, 4, 0]"
46,CHCHD10,1.0,0.9876543209876543,1.0125,3.0666635036468506,2.385787010192871,1.9756085872650146,0.022852829781009616,2.0,"[3, 4, 0]"
60,MEIS2,1.0,0.9938271604938271,1.0062111801242237,3.8214046955108643,3.1150097846984863,2.026671886444092,0.033709937476171785,2.0,"[3, 4, 0]"
63,DESI1,1.0,0.9691358024691358,1.0318471337579618,2.6308822631835938,1.808935284614563,2.2749247550964355,0.03547904481040314,2.0,"[3, 4, 0]"
3,GDA,1.0,0.9814814814814815,1.0188679245283019,3.0509586334228516,1.9455877542495728,3.0203442573547363,2.7787263776206296e-06,2.0,"[3, 4, 0]"
35,ICAM5,1.0,0.9444444444444444,1.0588235294117647,2.7165534496307373,1.6356079578399658,2.947464942932129,0.011763984973919395,2.0,"[3, 4, 0]"
64,BIN1,1.0,0.9938271604938271,1.0062111801242237,3.0225212574005127,2.2807741165161133,2.0996007919311523,0.0381516284878252,2.0,"[3, 4, 0]"
30,GNAI1,1.0,0.9938271604938271,1.0062111801242237,3.188798666000366,2.507392644882202,1.9766548871994019,0.008739115038312697,2.0,"[3, 4, 0]"
28,STXBP6,1.0,0.9938271604938271,1.0062111801242237,2.9867124557495117,2.0861403942108154,2.461010456085205,0.006600713865963718,2.0,"[3, 4, 0]"
27,HIVEP2,1.0,0.9753086419753086,1.0253164556962024,2.973095417022705,2.2371363639831543,2.0874829292297363,0.006600713865963718,2.0,"[3, 4, 0]"
26,RBFOX3,1.0,0.9259259259259259,1.08,2.6081275939941406,1.5484057664871216,2.8855679035186768,0.004392332388915921,2.0,"[3, 4, 0]"
25,KCNJ4,1.0,0.9506172839506173,1.051948051948052,2.780101776123047,1.852051019668579,2.529573678970337,0.004360189302790778,2.0,"[3, 4, 0]"
20,UBE2QL1,1.0,0.9876543209876543,1.0125,3.3716113567352295,2.4302875995635986,2.5633723735809326,0.002378002882177548,2.0,"[3, 4, 0]"
19,SLC8A1,1.0,0.9938271604938271,1.0062111801242237,3.097017526626587,2.294259548187256,2.231687545776367,0.0021297954407304017,2.0,"[3, 4, 0]"
66,ANKS1B,1.0,0.9753086419753086,1.0253164556962024,2.905888319015503,2.090470552444458,2.260119676589966,0.04202163681492068,2.0,"[3, 4, 0]"
15,GPSM1,1.0,0.9382716049382716,1.0657894736842106,3.2859866619110107,2.0208182334899902,3.543689727783203,0.0012058443089376831,2.0,"[3, 4, 0]"
14,CACNB3,1.0,0.9753086419753086,1.0253164556962024,2.774035692214966,1.8900407552719116,2.4205503463745117,0.0011083848924081862,2.0,"[3, 4, 0]"
13,HPCAL4,1.0,0.9876543209876543,1.0125,3.1158881187438965,2.1995863914489746,2.5000274181365967,0.0010237870398968772,2.0,"[3, 4, 0]"
9,NCDN,1.0,0.9753086419753086,1.0253164556962024,3.328446865081787,2.188560724258423,3.1264123916625977,0.0006620615061245352,2.0,"[3, 4, 0]"
8,2010300C02RIK,1.0,0.9567901234567902,1.0451612903225806,2.639476776123047,1.560158371925354,2.9426729679107666,0.0005391994741514572,2.0,"[3, 4, 0]"
7,MAP2K1,1.0,0.9938271604938271,1.0062111801242237,3.774858236312866,2.985165596008301,2.2027194499969482,0.0005089852923432504,2.0,"[3, 4, 0]"
68,EGR1,1.0,0.9938271604938271,1.0062111801242237,3.0951993465423584,2.2339155673980713,2.366196393966675,0.045470052633182594,2.0,"[3, 4, 0]"
4,TIAM1,1.0,0.9506172839506173,1.051948051948052,2.7956840991973877,1.7593019008636475,2.819000005722046,1.489634355610556e-05,2.0,"[3, 4, 0]"
52,SNN,1.0,0.9876543209876543,1.0125,2.7539191246032715,1.9489234685897827,2.236686944961548,0.029776453340205993,2.0,"[3, 4, 0]"
0,ANO3,0.9787234042553191,0.7901234567901234,1.2386968085106382,1.9591606855392456,0.9552352428436279,2.728973388671875,6.4589685766832344e-09,2.0,"[3, 4, 0]"
48,FAM131B,0.9787234042553191,0.9567901234567902,1.022923816060398,2.5218453407287598,1.655470848083496,2.378272771835327,0.024416059434783317,2.0,"[3, 4, 0]"
34,YPEL5,0.9787234042553191,0.9691358024691358,1.009892939422686,3.0555922985076904,2.2159690856933594,2.3154945373535156,0.010201070950046095,2.0,"[3, 4, 0]"
47,DLC1,0.9574468085106383,0.8209876543209876,1.1662134058550633,1.8628268241882324,1.034780740737915,2.28884220123291,0.024085680541042754,2.0,"[3, 4, 0]"
39,PHYHIPL,0.9574468085106383,0.9012345679012346,1.0623724861556398,2.402376174926758,1.543427586555481,2.360677480697632,0.01593192047910702,2.0,"[3, 4, 0]"
62,RAB40B,0.9574468085106383,0.8148148148148148,1.1750483558994198,2.0364761352539062,1.1106154918670654,2.5240395069122314,0.03424277366733879,2.0,"[3, 4, 0]"
38,GRIA3,0.9574468085106383,0.9382716049382716,1.0204367301231805,2.6035280227661133,1.612443447113037,2.694154977798462,0.01272085988386101,2.0,"[3, 4, 0]"
65,ETL4,0.9574468085106383,0.8888888888888888,1.077127659574468,2.124983549118042,1.3481485843658447,2.1745786666870117,0.04191952500710022,2.0,"[3, 4, 0]"
18,PLCB1,0.9574468085106383,0.9382716049382716,1.0204367301231805,2.490899085998535,1.5398228168487549,2.588494062423706,0.0020686907025565236,2.0,"[3, 4, 0]"
