,genes,in_group_fraction,out_group_fraction,in_out_group_ratio,in_group_mean_exp,out_group_mean_exp,fold_change,pvals_adj,target_dmain,neighbors
8,Zbtb20,0.7567567567567568,0.33040614709110866,2.290383406662477,0.909018337726593,0.3070983290672302,1.8256206512451172,2.6596841828885026e-34,2.0,[0]
26,Ncl,0.7486486486486487,0.4566410537870472,1.639468555093555,0.8215981125831604,0.4266013503074646,1.4843792915344238,9.717446416762005e-12,2.0,[0]
2,Vim,0.745945945945946,0.10208562019758508,7.307061900610288,0.8524450063705444,0.07684851437807083,2.171887159347534,4.830459432075487e-43,2.0,[0]
4,Ckb,0.7216216216216216,0.21075740944017562,3.423944256756757,0.7301266193389893,0.16355831921100616,1.762209415435791,1.353922949779049e-39,2.0,[0]
10,Nedd4,0.7027027027027027,0.24259055982436883,2.8966613672496027,0.7267839312553406,0.20069655776023865,1.692298173904419,1.2394368686295869e-30,2.0,[0]
83,Sfpq,0.6810810810810811,0.48737650933040616,1.3974433893352813,0.7023419737815857,0.42954546213150024,1.3136329650878906,0.02559121706952505,2.0,[0]
3,Pea15a,0.6783783783783783,0.16245883644346873,4.175693937180423,0.7803898453712463,0.12542939186096191,1.9250664710998535,4.9231200312819343e-42,2.0,[0]
84,H1f0,0.6702702702702703,0.47200878155872666,1.4200377121307355,0.7371189594268799,0.45083653926849365,1.3314683437347412,0.027862675846476163,2.0,[0]
7,Top2a,0.6702702702702703,0.18880351262349068,3.5500942803268383,0.7398549914360046,0.1634977161884308,1.7795441150665283,1.4978413238332152e-34,2.0,[0]
63,Serbp1,0.6621621621621622,0.43798024149286496,1.5118539592223803,0.6960744261741638,0.39134520292282104,1.3562577962875366,0.0013869506879832327,2.0,[0]
16,Tuba1b,0.6459459459459459,0.2601536772777168,2.482939901927243,0.6322088241577148,0.204383984208107,1.5339173078536987,1.1968677433299968e-18,2.0,[0]
9,Sfrp1,0.6162162162162163,0.14489571899012074,4.252825552825553,0.6697375178337097,0.11371428519487381,1.7437244653701782,1.2394368686295869e-30,2.0,[0]
1,Tuba1a,1.0,0.9989816700610998,1.001019367991845,3.126309394836426,2.730031728744507,1.4862818717956543,6.341715889635629e-07,3.0,"[1, 4, 5]"
5,Map1b,0.9932659932659933,0.9623217922606925,1.0321557728965136,2.191071033477783,1.816307783126831,1.4546468257904053,0.011164162749629744,3.0,"[1, 4, 5]"
3,Actb,0.9696969696969697,0.8879837067209776,1.0920211287183765,1.6080304384231567,1.2474411725997925,1.4341742992401123,0.00016870343845098103,3.0,"[1, 4, 5]"
6,Ncam1,0.8585858585858586,0.6782077393075356,1.2659629326295994,1.1270898580551147,0.7758682370185852,1.4208019971847534,0.011799265089590307,3.0,"[1, 4, 5]"
2,Gpm6a,0.7542087542087542,0.5112016293279023,1.4753645351254914,0.9143591523170471,0.494243860244751,1.522136926651001,6.3088804798239495e-06,3.0,"[1, 4, 5]"
0,Syt4,0.7070707070707071,0.1955193482688391,3.616372053872054,0.8475390672683716,0.16783374547958374,1.9732961654663086,6.464954323158586e-11,3.0,"[1, 4, 5]"
9,Pbx1,0.6936026936026936,0.48879837067209775,1.4189955106621772,0.784102737903595,0.47614586353302,1.3606421947479248,0.03887598481929368,3.0,"[1, 4, 5]"
11,Map1b,1.0,0.963777490297542,1.0375838926174497,2.3954200744628906,1.7938475608825684,1.8249863386154175,0.0002605068457267581,5.0,"[4, 3]"
0,Ccnd2,0.9722222222222222,0.276843467011643,3.51181204569055,2.8227651119232178,0.26084208488464355,12.96071720123291,3.9160203097179826e-11,5.0,"[4, 3]"
28,mt-Rnr2,0.9583333333333334,0.890038809831824,1.076732073643411,1.6582344770431519,1.2908899784088135,1.4438951015472412,0.007153007835621422,5.0,"[4, 3]"
13,Nnat,0.8194444444444444,0.5976714100905562,1.3710618085618085,0.9684479236602783,0.5798640251159668,1.4748907089233398,0.0004528052518513767,5.0,"[4, 3]"
3,Dynll2,0.8055555555555556,0.38939197930142305,2.0687523071244,1.013855218887329,0.3197326362133026,2.0019516944885254,3.5178851462619555e-06,5.0,"[4, 3]"
1,Arhgap11a,0.7777777777777778,0.05821474773609314,13.360493827160495,1.1800103187561035,0.04634105786681175,3.1070361137390137,1.186081308282441e-09,5.0,"[4, 3]"
9,Ncl,0.7083333333333334,0.425614489003881,1.664260385005066,0.9090555906295776,0.3789779245853424,1.6990643739700317,0.00017857703925717953,5.0,"[4, 3]"
2,Nes,0.6944444444444444,0.0944372574385511,7.353500761035008,0.8855952620506287,0.07346323877573013,2.2527055740356445,1.2757522011430896e-06,5.0,"[4, 3]"
10,Epha5,0.6111111111111112,0.25614489003880986,2.3858024691358026,0.726576030254364,0.2123354971408844,1.672367811203003,0.0001903322723001689,5.0,"[4, 3]"
